"PlotID","Species","Distance","Bearing","OMU","Planted","SnagDamage","DBH","TotHeight","LYHeight","LYGrowth","BudScars","Sprouts","CompType","CompCover","CompHeight","Subsample","Comments"
"B1017T","QUKE",3.18,242,"O","N","N","8.1",13,NA,NA,NA,7,"FH","20","40","NO",NA
"B1017T","QUKE",7.8,34,"O","N","N","6.2",530,NA,NA,NA,7,"H","40","200","NO",NA
"B1017T","PIPJ",9.7,78,"O","U","SD1","2.7",200,179,27,7,NA,"S","30","95","NO",NA
"B1021C","QUCH",5.2,101,"U","N","SD2","0.2",140,NA,NA,NA,5,"S","100","190","NO",NA
"B1021C","QUCH",8,78,"U","N","SD2","1",200,NA,NA,NA,2,"S","100","300","NO",NA
"B1021C","QUCH",9,34,"M","N","SD1","1",200,NA,NA,NA,5,"S","100","300","NO","Some competition from snags"
"B1021C","QUCH",5.6,145,"U","N","SD2",NA,110,NA,NA,NA,NA,"S","100","350","NO","Base hidden by log, can't count sprouts"
"B1021C","QUCH",7.5,161,"U","N","N","0.8",155,NA,NA,NA,2,"S","100","350","NO",NA
"B1021C","QUCH",8.7,193,"O","N","N","3.6",380,NA,NA,NA,1,"S","100","350","NO",NA
"B1021C","QUKE",6.4,195,"O","N","N","8.1",1000,NA,NA,NA,2,"S","100","350","NO",NA
"B1021C","QUCH",9.5,251,"U","N","N","1.8",190,NA,NA,NA,2,"S","100","350","NO",NA
"B1021C","QUCH",1.3,303,"U","N","N","1.2",220,NA,NA,NA,3,"S","100","350","NO",NA
"B1021C","QUCH",10,298,"U","N","SD2","3.1",200,NA,NA,NA,5,"S","90","250","NO",NA
"B1021C","QUCH",6,346,"U","N","SD2",NA,55,NA,NA,NA,1,"S","100","150","NO",NA
"B1021C","QUCH",9,10,"U","N","N",NA,87,NA,NA,NA,3,"S","100","200","NO",NA
"B1021C","QUCH",5,357,"U","N","SD2",NA,90,NA,NA,NA,2,"S","100","200","NO",NA
"B1021C","QUCH",5,350,"U","N","N",NA,120,NA,NA,NA,3,"S","100","250","NO","very spread out due to snage damage"
"B1021C","QUCH",5.3,225,"U","N","N","3",165,NA,NA,NA,4,"S","95","205","NO",NA
"B1021C","QUCH",8,254,"M","N","N","5",350,NA,NA,NA,3,"S","85","210","NO","Unsure if seeded or resprout"
"B1021T","QUKE",10.5,79,"O","N","SD1","13.5",700,NA,NA,NA,3,"S","100","300","NO",NA
"B1021T","QUCH",9.5,98,"M","N","SD1","2",300,NA,NA,NA,3,"S","100","300","NO",NA
"B1021T","QUCH",9,110,"M","N","N","4.8",400,NA,NA,NA,9,"SH","100","300","NO",NA
"B1021T","QUCH",7,112,"O","N","SD2","4.9",400,NA,NA,NA,10,"SH","100","300","NO",NA
"B1021T","QUCH",6.5,109,"O","N","SD1","4.9",500,NA,NA,NA,2,"S","100","300","NO",NA
"B1021T","QUCH",5,112,"O","N","N","5",350,NA,NA,NA,3,"S","100","300","NO",NA
"B1021T","QUCH",7,118,"M","N","N","2.1",250,NA,NA,NA,4,"SH","100","300","NO",NA
"B1021T","QUKE",5,20,"O","N","N","9.7",900,NA,NA,NA,7,"S","80","250","NO","Growing next to large rock"
"B1021T","QUCH",4.3,25,"U","N","N",NA,97,NA,NA,NA,4,"S","100","300","NO",NA
"B1021T","QUKE",7.9,58,"O","N","N","10",900,NA,NA,NA,3,"S","100","250","NO","Growing next to stump"
"B1021T","QUCH",7.8,63,"U","N","SD2","2.8",190,NA,NA,NA,4,"SH","100","300","NO",NA
"B1021T","QUCH",8.5,45,"U","N","SD2",NA,53,NA,NA,NA,3,"H","100","300","NO",NA
"B1021T","QUKE",10,45,"O","N","N","10.1",800,NA,NA,NA,3,"S","90","200","NO",NA
"B1021T","QUCH",11,12,"U","N","SD2",NA,110,NA,NA,NA,3,"SH","100","250","NO",NA
"B1021T","QUKE",10,5,"U","N","N",NA,113,NA,NA,NA,3,"SH","100","250","NO",NA
"B1021T","QUCH",7.1,270,"M","N","N","2",185,NA,NA,NA,3,"S","100","185","NO",NA
"B1021T","QUCH",4.2,287,"M","N","N","2",225,NA,NA,NA,1,"S","95","290","NO",NA
"B1021T","QUCH",6.87,308,"M","N","N","2",230,NA,NA,NA,9,"S","100","230","NO",NA
"B1021T","QUCH",6.07,324,"U","N","N",NA,120,NA,NA,NA,1,"S","95","300","NO",NA
"B1021T","QUCH",8.14,336,"M","N","N","2",200,NA,NA,NA,5,"S","90","270","NO",NA
"B1021T","QUCH",6.14,180,"U","N","N",NA,40,NA,NA,NA,1,"H","100","800","NO",NA
"B1021T","QUCH",10.5,348,"O","N","N","4",280,NA,NA,NA,2,"S","95","190","NO",NA
"B1021T","QUCH",3.25,363,"M","N","SD1","2",250,NA,NA,NA,3,"S","100","250","NO",NA
"B1021T","QUCH",1.6,232,"U","N","N",NA,90,NA,NA,NA,4,"S","100","300","NO",NA
"B1021T","QUCH",4,189,"M","N","N","0.2",150,NA,NA,NA,2,"SG","100","50","NO",NA
"B1021T","QUCH",3.5,170,"O","N","N","3.0",250,NA,NA,NA,2,"SH","90","280","NO",NA
"B1021T","QUCH",4.3,160,"M","N","SD2","0.7",180,NA,NA,NA,2,"SH","90","280","NO","Base hidden under log"
"B1021T","QUCH",5,170,"M","N","N","2.2",205,NA,NA,NA,2,"SH","90","280","NO",NA
"B1021T","QUCH",3.1,132,"O","N","N","2.0",310,NA,NA,NA,3,"SH","80","230","NO",NA
"D1016T","PIPJ",1.62,53,"M","Y","N",NA,45,37,5,5,NA,"S","100","55","NO",NA
"D1016T","PIPJ",4.24,64,"O","Y","N",NA,54,46,6,6,NA,"S","100","55","NO",NA
"D1016T","PIPJ",10.4,182,"U","Y","N",NA,40,35,7,5,NA,"S","100","55","NO",NA
"D1016T","PIPJ",7.35,65,"O","Y","N",NA,68,58,9,6,NA,"S","100","65","NO",NA
"D1016T","PIPJ",2.4,0,"M","U","SD1",NA,42,39,11,3,NA,"S","100","50","NO","LY growth and bud scars unclear due to SD"
"D1016T","PIPJ",8.62,85,"M","Y","N",NA,55,48,8,7,NA,"S","100","60","NO",NA
"D1016T","PIPJ",6.5,181,"U","Y","SD2",NA,38,35,2,7,NA,"S","80","60","NO","Transect distance measurements"
"D1016T","PIPJ",4.3,32,"M","Y","SD2",NA,60,53,7,7,NA,"S","100","60","NO",NA
"D1016T","PIPJ",10.65,95,"M","Y","SD1",NA,64,57,8,6,NA,"S","50","65","NO",NA
"D1016T","PIPJ",2.6,215,"M","Y","SD2",NA,42,35,5,7,NA,"S","100","50","NO",NA
"D1016T","PIPJ",7.89,100,"O","Y","N",NA,60,54,7,6,NA,"S","100","50","NO",NA
"D1016T","PIPJ",9.4,38,"M","U","N",NA,55,50,4,4,NA,"S","100","50","NO",NA
"D1016T","PIPJ",8.7,194,"M","Y","N",NA,65,50,8,6,NA,"S","90","45","NO",NA
"D1016T","PIPJ",9.64,112,"M","Y","N",NA,64,56,8,7,NA,"S","90","60","NO",NA
"D1016T","PIPJ",8,23,"M","U","N",NA,76,63,9,5,NA,"S","100","80","NO",NA
"D1016T","PIPJ",10.5,207,"O","Y","N",NA,66,64,8,8,NA,"S","90","37","NO",NA
"D1016T","PIPJ",8.9,221,"M","Y","SD2",NA,48,44,10,6,NA,"S","70","55","NO",NA
"D1016T","PIPJ",5.9,2,"M","Y","N",NA,59,52,7,6,NA,"S","100","55","NO",NA
"D1016T","PIPJ",10.5,239,"O","Y","N",NA,73,68,5,9,NA,"S","40","60","NO",NA
"D1016T","PIPJ",5.8,263,"O","Y","N",NA,56,51,7,8,NA,"S","80","50","NO",NA
"D1016T","PIPJ",6.5,350,"M","Y","N",NA,58,46,9,7,NA,"S","100","68","NO",NA
"D1016T","PIPJ",10.22,339,"M","U","N",NA,39,32,4,5,NA,"S","100","40","NO",NA
"D1016T","PIPJ",3.4,275,"M","U","U",NA,39,35,5,5,NA,"S","100","50","NO",NA
"D1016T","PIPJ",11.25,324,"M","Y","Y",NA,58,52,4,7,NA,"S","100","50","NO",NA
"D1016T","PIPJ",6.8,283,"M","U","U",NA,46,42,6,6,NA,"S","90","60","NO",NA
"D1016T","PIPJ",8.4,324,"M","U","U",NA,57,49,8,6,NA,"S","80","45","NO",NA
"D1016T","PIPJ",9.1,272,"O","Y","Y",NA,58,50,6,7,NA,"S","90","50","NO",NA
"D1016T","PIPJ",10.9,283,"M","Y","Y",NA,56,51,4,7,NA,"S","90","55","NO",NA
"D1016T","PIPJ",9.35,287,"M","Y","Y",NA,70,56,12,7,NA,"S","100","80","NO","Browning on lower half"
"D1016T","PIPJ",10.9,270,"M","Y","Y",NA,79,72,9,7,NA,"S","100","79","NO",NA
"D1016T","PIPJ",3.9,301,"U","U","U",NA,41,37,5,5,NA,"S","100","65","NO",NA
"D1016C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1000T","QUKE",6.91,210,"O","N","N","1.1",160,NA,NA,NA,15,"G","90","34","NO",NA
"D1000T","QUKE",2.18,283,"O","N","N",NA,71,NA,NA,NA,3,"SFH","100","50","NO",NA
"D1000T","QUKE",3.33,270,"O","N","N",NA,111,NA,NA,NA,13,"GF","90","35","NO",NA
"D1000T","QUKE",4.9,307,"O","N","N",NA,108,NA,NA,NA,5,"GH","90","80","NO","Has acorns"
"D1000T","QUKE",8.46,110,"O","N","N","0.4",144,NA,NA,NA,12,"SGF","80","80","NO",NA
"D1000T","QUKE",8.38,118,"M","N","N",NA,87,NA,NA,NA,3,"SHGF","100","65","NO",NA
"D1000T","QUKE",5.6,314,"M","N","N",NA,95,NA,NA,NA,6,"SGH","90","80","NO",NA
"D1000T","QUKE",10.06,92,"O","N","N",NA,99,NA,NA,NA,5,"FGH","70","40","NO",NA
"D1000T","QUKE",10.88,88,"O","N","N",NA,110,NA,NA,NA,7,"FGH","80","50","NO",NA
"D1000T","QUCH",10,334,"O","N","N",NA,110,NA,NA,NA,6,"FGH","20","16","NO",NA
"D1000T","QUKE",9.74,82,"O","N","N",NA,112,NA,NA,NA,9,"H","60","105","NO",NA
"D1000T","QUKE",10.29,66,"O","N","N","1.3",172,NA,NA,NA,39,"G","20","25","NO",NA
"D1000T","QUCH",11.3,327,"M","N","N",NA,99,NA,NA,NA,4,"S","50","130","NO",NA
"D1000T","QUCH",10.3,320,"M","N","N",NA,70,NA,NA,NA,3,"SG","100","50","NO",NA
"D1092T","PIPJ",0.43,226,"O","Y","N",NA,56,41,10,7,NA,"FSG","50","40","NO",NA
"D1092T","PIPJ",4.43,190,"O","Y","N",NA,52,46,3,7,NA,"FS","30","25","NO","Browning, dead top."
"D1092T","PIPJ",9.55,180,"O","U","N",NA,50,42,8,6,NA,"FG","10","7","NO",NA
"D1092T","QUKE",10.65,189,"O","N",NA,NA,68,NA,NA,NA,1,"SG","70","25","NO",NA
"D1092T","PIPJ",9.3,0,"O","Y","N",NA,45,39,6.5,7,NA,"FG","90","30","NO",NA
"D1092T","PIPJ",7.31,210,"O","Y","N",NA,78,66,12,9,NA,"S","80","50","NO",NA
"D1092T","PIPJ",3.3,218,"O","Y","N",NA,114,93,12,8,NA,"GF","40","20","NO",NA
"D1092T","PIPJ",6.7,333,"O","Y","N",NA,41,33,5,7,NA,"GF","5","18","NO",NA
"D1092T","QUKE",7.1,164,"O","N",NA,NA,30,NA,NA,NA,NA,"F","10","12","NO","seeded"
"D1092T","PIPJ",6.98,236,"O","Y","N",NA,120,107,12,8,NA,"SGF","30","45","NO",NA
"D1092T","QUKE",5.5,333,"O","N",NA,NA,38,NA,NA,NA,NA,"SGF","20","50","NO","seeded"
"D1092T","PIPJ",5.6,123,"O","N","N",NA,39,30,8,6,NA,"SC","40","40","NO",NA
"D1092T","PIPJ",6.7,255,"O","Y","N",NA,134,120,15,9,NA,"SGF","50","20","NO","scarred trunk"
"D1092T","PIPJ",5.6,123,"O","N","N",NA,40,30,4,6,NA,"SC","40","40","NO",NA
"D1092T","PIPJ",5.3,286,"O","Y","N",NA,89,74,10,7,NA,"SFG","20","60","NO",NA
"D1092T","PIPJ",8.1,278,"O","Y","N",NA,85,68,11,7,NA,"SFG","50","65","NO",NA
"D1092T","PIPJ",8.86,256,"O","Y","N",NA,93,82,10,8,NA,"SF","30","30","NO",NA
"D1092T","PIPJ",5.61,84,"O","U","N",NA,46,36,13,6,NA,"S","40","45","NO",NA
"D1092T","PIPJ",10.1,281,"O","Y","N",NA,82,74,6,7,NA,"SFG","70","50","NO",NA
"D1092T","PIPJ",5.6,44,"M","N","N",NA,66,50,5,5,NA,"GF","100","28","NO",NA
"D1092T","QUKE",7.89,41,"O","N",NA,"4.1",280,NA,NA,NA,8,"SG","100","35","NO",NA
"D1092C","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1099T","PIPJ",1.95,66,"O","U","N",NA,73,79,19,5,NA,"SFG","40","15","NO",NA
"D1099T","PIPJ",9.319,101,"O","Y","N",NA,89,79,15,8,NA,"SG","70","20","NO",NA
"D1099T","QUKE",6.5,204,"O","N",NA,"10.3",500,NA,NA,NA,7,"G","100","25","NO",NA
"D1099T","PIPJ",11.02,163,"O","U","N",NA,84,67,8,5,NA,"SG","60","25","NO",NA
"B1007T","QUCH",4.13,333,"O","N",NA,"4.0",215,NA,NA,NA,3,"S","80","38","NO",NA
"B1007T","QUCH",8.24,307,"O","N",NA,"7.0",380,NA,NA,NA,8,"S","70","35","NO",NA
"B1007T","QUKE",7.16,283,"O","N",NA,"8.6",380,NA,NA,NA,1,"SH","10","150","NO",NA
"B1007T","QUCH",8.16,157,"O","N",NA,"8.2",430,NA,NA,NA,7,"S","50","110","NO",NA
"B1007T","QUCH",6,21,"O","N",NA,"5.0",275,NA,NA,NA,NA,"S","90","40","NO",NA
"B1007T","PIPJ",9,26,"O","N","N",NA,89,79,8,7,NA,"S","90","45","NO",NA
"B1007T","QUCH",10.05,141,"O","N",NA,"7.5",390,NA,NA,NA,2,"S","60","70","NO",NA
"B1007T","PIPJ",7.3,32,"O","U","N","12",600,525,40,12,NA,"SH","30","40","NO",NA
"B1007T","QUCH",8.31,129,"O","N",NA,NA,69,NA,NA,NA,NA,"S","90","45","NO",NA
"B1007T","QUCH",7.9,46,"O","N",NA,"6",375,NA,NA,NA,4,"SHC","100","325","NO",NA
"B1007T","QUCH",10.33,93,"O","N",NA,"3.8",385,NA,NA,NA,7,"S","90","35","NO",NA
"B1007T","QUCH",10.4,46,"O","N",NA,"5",275,NA,NA,NA,3,"SH","100","275","NO",NA
"B1007T","QUCH",8,58,"O","N",NA,"4.5",250,NA,NA,NA,NA,"H","50","200","NO",NA
"B1007T","PIPJ",7.9,58,"U","N","N",NA,90,81,11,9,NA,"H","80","250","NO",NA
"B1007C","QUCH",4.5,202,"O","N",NA,"4.1",245,NA,NA,NA,6,"SGF","30","24","YES",NA
"B1007C","QUCH",0.8,121,"O","N",NA,"4.0",230,NA,NA,NA,5,"SGF","40","24","YES",NA
"B1007C","PIPJ",6.41,346,"O","U","N","6.3",250,220,33,10,NA,"H","20","120","NO","Possibly seeded"
"B1008C","QUKE",7.94,58,"O","N",NA,"2.9",280,NA,NA,NA,1,"S","70","25","NO",NA
"B1008C","QUKE",7.04,68,"O","N",NA,"2.8",230,NA,NA,NA,NA,"S","50","15","NO",NA
"B1008C","QUCH",10.71,85,"O","N",NA,"10.0",600,NA,NA,NA,20,"SF","70","60","NO",NA
"B1008C","QUKE",10.4,21,"O","N",NA,"2.8",210,NA,NA,NA,NA,"S","40","20","NO",NA
"B1008C","QUCH",6.8,348,"O","N",NA,"3.0",260,NA,NA,NA,7,"SH","90","240","NO",NA
"B1008C","QUCH",4.22,142,"O","N",NA,"4.9",590,NA,NA,NA,8,"SH","60","150","NO",NA
"B1008C","QUCH",7.8,329,"O","N",NA,"4.5",240,NA,NA,NA,7,"SH","40","240","NO",NA
"B1008C","QUCH",1.2,167,"O","N",NA,"6.5",380,NA,NA,NA,7,"SH","70","140","NO",NA
"B1008C","QUCH",8.7,300,"O","N",NA,"5.0",300,NA,NA,NA,8,"S","60","40","NO",NA
"B1008C","QUCH",5.24,164,"O","N",NA,"4.2",300,NA,NA,NA,3,"SH","50","170","NO",NA
"B1008C","QUCH",10,248,"O","N",NA,"2.5",220,NA,NA,NA,NA,"SH","90","200","NO",NA
"B1008C","QUCH",6.64,188,"O","N",NA,"6.1",350,NA,NA,NA,17,"SH","80","140","NO",NA
"B1008C","QUCH",10.6,264,"O","N",NA,"4.3",400,NA,NA,NA,7,"H","90","300","NO",NA
"B1008C","QUCH",6.06,225,"O","N",NA,"4.3",250,NA,NA,NA,10,"SH","50","140","NO",NA
"B1008T","QUCH",2.36,56,"O","N",NA,"7.5",600,NA,NA,NA,14,"S","30","20","NO",NA
"B1008T","QUCH",2.8,159,"O","N",NA,"6.1",450,NA,NA,NA,9,"SH","40","100","NO",NA
"B1008T","QUCH",6.21,145,"O","N",NA,"10",580,NA,NA,NA,19,"H","30","250","NO",NA
"B1008T","QUCH",5.3,335,"O","N",NA,"4.5",400,NA,NA,NA,7,"SH","80","3","NO",NA
"B1008T","QUCH",9.46,139,"O","N",NA,"6.4",360,NA,NA,NA,6,"SH","50","140","NO",NA
"B1008T","QUCH",6.3,1,"O","N",NA,"3.5",270,NA,NA,NA,5,"SH","90","120","NO",NA
"B1008T","QUCH",9.9,354,"O","N",NA,"1.5",220,NA,NA,NA,7,"H","90","170","NO",NA
"B1008T","QUCH",10.2,359,"O","N",NA,"2.5",225,NA,NA,NA,3,"HS","90","100","NO",NA
"B1008T","QUCH",10,5,"O","N",NA,"0.3",148,NA,NA,NA,3,"SH","70","80","NO",NA
"B1008T","QUCH",9.72,232,"O","N",NA,"6.7",430,NA,NA,NA,14,"S","20","16","NO",NA
"B1008T","QUCH",10.8,18,"O","N",NA,"1.5",220,NA,NA,NA,5,"S","70","50","NO","Distance estimate using tape"
"B1008T","QUCH",7.8,35,"O","N",NA,"3.2",305,NA,NA,NA,6,"SH","90","100","NO","Distance estimate using tape"
"B1008T","QUCH",8.8,48,"O","N",NA,"3.3",315,NA,NA,NA,6,"SF","70","60","NO","Distance estimate using tape"
"B1008T","QUCH",9.93,271,"O","N",NA,"0.9",157,NA,NA,NA,5,"SH","90","200","NO",NA
"B1008T","QUKE",10,329,"O","N",NA,"7.3",630,NA,NA,NA,3,"H","30","160","NO",NA
"D1011C","ABCO",10.9,55,"M","N","N",NA,40,32,8,5,NA,"S","80","70","NO",NA
"E0048I","PIPJ",3.8,87,"O","Y","N","7",250,230,11,19,NA,"SG","50","20","NO",NA
"C2010C","PSME",4.23,22,"O","U","N",NA,104,84,11,7,NA,"S","10","65","NO",NA
"C2010C","PIPJ",7.78,67,"O","U","N",NA,108,96.5,6,7,NA,"S","60","64","NO",NA
"C2010C","PILA",2.33,119,"O","N","SD2",NA,48,43,4,9,NA,"SG","20","50","NO",NA
"C2010C","ABCO",3.75,348,"M","U","SD1",NA,35,31.5,2,6,NA,"S","90","75","NO",NA
"C2010C","PSME",4.54,167,"O","U","N",NA,40,38,3,8,NA,"SG","50","50","NO",NA
"C2010C","QUKE",10.47,264,"O","N",NA,"1.6",210,NA,NA,NA,6,"SF","60","30","NO",NA
"C2013T","ABCO",10.16,164,"U","N","N",NA,38,32,7,6,NA,"S","100","95","NO",NA
"C2013T","PIPJ",4.5,95,"O","Y","SD1",NA,93,77,19,8,NA,"S","70","75","NO",NA
"C2013T","CADE",4.5,83,"U","U","SD2",NA,29,NA,NA,NA,NA,"S","60","75","NO",NA
"C2013T","ABCO",8.75,176,"U","N","SD1",NA,29,27,2,7,NA,"S","100","110","NO",NA
"C2013T","PILA",7.66,174,"O","Y","N",NA,77,71,9,7,NA,"S","100","95","NO",NA
"C2013T","ABCO",6.8,166,"U","N","SD1",NA,29,27,3,5,NA,"SC","100","85","NO",NA
"C2013T","PIPJ",6.91,161,"O","Y","N",NA,92,79,11,6,NA,"S","70","90","NO",NA
"C2013T","ABCO",10.9,129,"U","N","N",NA,49,46,4,8,NA,"S","80","120","NO",NA
"C2013T","ABCO",10.7,130,"U","N","N",NA,43,32,6,10,NA,"S","90","80","NO",NA
"C2013T","ABMA",11.09,148,"M","U","N",NA,41,34,4,10,NA,"S","90","42","NO",NA
"C2013T","PILA",4.98,101,"U","U","SD1",NA,36,33,5,6,NA,"S","90","100","NO",NA
"C2013T","ABMA",3.39,103,"U","N","N",NA,47,42,6,8,NA,"S","100","110","NO",NA
"C2013T","PILA",2.7,18,"U","U","SD2",NA,56,48,7,7,NA,"S","90","100","NO",NA
"C2013T","PIPJ",11.21,333,"M","Y","N",NA,76,63,9,6,NA,"S","100","95","NO",NA
"C2013T","PIPJ",6.4,18,"O","Y","SD2","1.0",141,124,12,8,NA,"SC","10","150","NO",NA
"C2013T","PIPJ",6.8,8,"O","Y","N","1.3",146,120,21,8,NA,"S","40","140","NO",NA
"C2013T","PIPJ",8.68,323,"O","Y","N",NA,101,84,11,6,NA,"C","10","82","NO",NA
"C2013T","PIPJ",9.07,319,"O","Y","SD2",NA,82,82,7,7,NA,"C","10","101","NO",NA
"C2013T","ABMA",9.8,36,"M","U","N",NA,56,42,5,9,NA,"S","50","80","NO",NA
"C2013T","ABCO",5.2,329,"U","U","SD1",NA,42,29,6,6,NA,"S","90","100","NO",NA
"C2013T","ABMA",10.1,33,"U","U","N",NA,45,43,2,9,NA,"S","80","150","NO",NA
"C2013T","PIPJ",4.11,239,"M","Y","N",NA,101,81,2,7,NA,"S","60","130","NO",NA
"C2013T","PILA",9.6,42,"U","N","N",NA,31,24,4,5,NA,"S","60","70","NO",NA
"C2013T","PIPJ",8.2,42,"O","Y","N","1.2",146,131,18,8,NA,"S","80","70","NO",NA
"C2013T","ABCO",10.72,232,"U","N","SD1",NA,35,31,6,8,NA,"S","95","110","NO",NA
"C2013T","ABMA",7.6,31,"M","U","N",NA,88,80,6,9,NA,"S","50","105","NO",NA
"C2013T","PIPJ",4.7,211,"O","Y","N","2.2",170,143,7.5,7,NA,"S","80","140","NO",NA
"C2013T","ABCO",7.5,53,"U","N","N",NA,31,25,3,7,NA,"S","95","90","NO",NA
"C2013T","ABCO",10.47,220,"U","N","SD1",NA,71,64,3,10,NA,"S","100","130","NO",NA
"C2013T","CADE",9.2,88,"O","U","SD2",NA,43,NA,NA,NA,NA,"S","30","20","NO",NA
"C2013T","PIPJ",10,112,"O","Y","N","2.0",178,150,23,7,NA,"S","50","50","NO",NA
"C2013T","PIPJ",10.38,164,"O","Y","N",NA,102,95,16,7,NA,"S","100","110","NO",NA
"C2013T","ABMA",11.25,169,"M","U","N",NA,79,64,5,8,NA,"S","100","100","NO",NA
"C2013T","PIPJ",6.9,124,"O","Y","N",NA,117,104,15,7,NA,"S","50","80","NO",NA
"C2012T","PILA",8,142,"U","Y","SD2",NA,54,46,4,6,NA,"S","95","100","NO",NA
"C2012T","PIPJ",10.01,296,"O","Y","N",NA,123,109,10,9,NA,"SG","20","30","NO",NA
"C2012T","ABCO",9.6,142,"O","Y","N",NA,117,99,9,8,NA,"S","95","100","NO",NA
"C2012T","PIPJ",7.66,254,"O","Y","N",NA,65,59,7,7,NA,"S","60","70","NO",NA
"C2012T","ABCO",9.6,142,"U","N","N",NA,54,49,3,8,NA,"S","95","100","NO",NA
"C2012T","PIPJ",4.21,235,"O","Y","N","1.5",170,139,22,7,NA,"S","30","150","NO",NA
"C2012T","CADE",1.12,288,"O","U","N",NA,37,NA,NA,NA,NA,"SF","70","25","NO",NA
"C2012T","PIPJ",10.2,117,"O","Y","N",NA,97,86,7,7,NA,"S","20","100","NO",NA
"C2012T","ABCO",6.71,223,"U","N","N",NA,69,62,7,6,NA,"S","100","100","NO",NA
"C2012T","ABCO",5.2,103,"U","U","N",NA,56,50,5,9,NA,"S","100","130","NO",NA
"C2012T","PIPJ",9.5,71,"O","Y","N",NA,88,78,6.5,7,NA,"S","20","120","NO",NA
"C2012T","ABCO",9.7,29,"O","Y","N",NA,126,114,6.5,9,NA,"S","90","130","NO",NA
"C2012T","ABMA",5.46,124,"M","U","N",NA,64,60,9,8,NA,"S","100","70","NO",NA
"C2012T","PIPJ",4.4,75,"O","Y","N",NA,81,70,10,7,NA,"SF","10","50","NO",NA
"C2012T","PSME",2.92,52,"O","Y","N",NA,109,89,13,8,NA,"S","90","70","NO",NA
"C2012T","PIPJ",10.1,16,"M","Y","SD1",NA,98,85,11,6,NA,"S","80","100","NO",NA
"C2012T","PIPJ",5.1,14,"O","Y","N","1.5",141,128,14,9,NA,"S","10","90","NO",NA
"C2011T","ABMA",10.46,332,"U","N","N",NA,48,41,5,9,NA,"S","95","120","Y",NA
"C2011T","ABMA",9.93,336,"U","N","SD2",NA,30,31,3,10,NA,"S","80","80","Y","Broken leader"
"C2011T","ABCO",3.7,322,"U","N","N",NA,25,24,1,8,NA,"S","95","140","Y",NA
"C2011T","ABCO",10.24,349,"U","N","SD1",NA,33,26,3,7,NA,"S","95","100","Y",NA
"C2011T","ABCO",4.63,318,"U","N","N",NA,27,24,4,7,NA,"S","95","25","Y",NA
"C2011T","ABMA",2.31,346,"M","N","N",NA,65,56,8,7,NA,"S","95","70","Y",NA
"C2011T","ABCO",0.54,53,"U","N","SD2",NA,42,38,4,10,NA,"S","95","110","Y",NA
"C2011T","CADE",10.03,184,"O","Y","N",NA,41,NA,NA,NA,NA,NA,"0",NA,"N","Yellowing"
"C2011T","ABCO",8.22,173,"U","N","SD1",NA,44,39,4,8,NA,"S","100","100","Y",NA
"C2011T","ABCO",7.79,180,"U","N","SD1",NA,56,47,2,8,NA,"S","100","110","Y",NA
"C2011T","FIR",6.54,175,"U","N","SD2",NA,26,24,5,6,NA,"S","100","90","Y","Nearly dead"
"C2011T","ABCO",3.64,190,"U","N","SD1",NA,30,26,3,6,NA,"S","100","100","Y",NA
"C2011T","ABCO",3.72,190,"U","N","SD2",NA,33,33,5,8,NA,"S","100","100","Y",NA
"C2011T","PILA",1.56,226,"U","N","SD1",NA,39,36,5,5,NA,"S","100","100","N",NA
"C2011T","PIPJ",5.22,202,"M","N","N",NA,39,31,4,6,NA,"SC","95","65","N",NA
"C2011T","CADE",6.53,195,"M","U","N",NA,61,NA,NA,NA,NA,"S","95","80","N","Yellowing"
"C2011T","CADE",11.17,222,"O","Y","N",NA,89,NA,NA,NA,NA,"S","100","70","N","Yellowing"
"C2011T","PILA",2.29,132,"U","N","N",NA,31,27,10,6,NA,"S","90","70","N","Dead leader"
"C2011T","PIPJ",9.71,73,"O","U","N",NA,91,78,5,7,NA,"S","80","75","N",NA
"C2011T","CADE",0.57,18,"M","Y","N",NA,58,NA,NA,NA,NA,"S","50","40","N",NA
"C2011T","CADE",8.37,41,"U","N","SD1",NA,33,NA,NA,NA,NA,"S","90","70","N",NA
"C2011TD","ABMA",3.15,289,"M",NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABCO",3.96,276,"M",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABCO",3.84,227,"M",NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABMA",7,299,"M",NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABMA",7.18,280,"M",NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABCO",6.26,271,"M",NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABMA",6.67,236,"M",NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,"Y",NA
"C2011TD","ABMA",7.11,235,"M",NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,"Y",NA
